FM;Tenants;Prefrences per tenant;Round;Current tenants;Time;F(Ct-1);F(Ct);
WindowsDaaS;7;8;3;7;8862;1.070653788248698E10;6.54609375E9;
WindowsDaaS;7;8;4;8;9221;4.7456982421874994E11;7.60734540939331E11;
WindowsDaaS;7;8;5;7;8784;2.6114227225721016E10;2.3017054966517864E10;
WindowsDaaS;7;8;6;8;9298;1.0471522687574485E12;1.6395812914431003E12;
WindowsDaaS;7;8;7;9;9517;3.328570224838257E14;3.225785612365722E14;
WindowsDaaS;7;8;8;8;9252;1.940322172851562E13;3.2604254359654016E13;
WindowsDaaS;7;8;9;9;9502;5.0349271678068194E14;2.699252678571429E13;
WindowsDaaS;7;8;10;10;9985;0.0;0.0;
WindowsDaaS;7;8;11;9;9548;3.8569862016000006E11;1.9686700404E12;
WindowsDaaS;7;8;12;10;9891;1.3523999999999998E15;7.593162500000001E14;
WindowsDaaS;7;8;13;9;9377;2.215486187578125E12;1.0475764992000002E12;
WindowsDaaS;7;8;14;10;9813;3.18201361632E14;1.506382908473953E15;
WindowsDaaS;7;8;15;9;9439;4.544196091134869E14;1.8964897959183672E14;
WindowsDaaS;7;8;16;10;9892;5.61706957599489E15;2.4409981367286432E16;
WindowsDaaS;7;8;17;9;9533;5.712231548571428E14;3.3059881728E14;
WindowsDaaS;7;8;18;8;9657;2.324522934E11;2.324522934E11;
WindowsDaaS;7;8;19;7;9002;1.0056263270400002E11;1.0056263270400002E11;
WindowsDaaS;7;8;20;6;8410;1.862270976E9;1.862270976E9;
WindowsDaaS;7;8;21;5;7786;1.1164525714285715E7;1.5700114285714284E7;
WindowsDaaS;7;8;22;6;8269;NaN;NaN;
WindowsDaaS;7;8;23;7;8597;NaN;NaN;
WindowsDaaS;7;8;24;6;8534;4.056063164081632E7;1.3546617208163264E8;
WindowsDaaS;8;3;0;9;9781;3.1081507734374995E12;3.1081507734374995E12;
WindowsDaaS;8;3;1;10;10281;2.03612012604E15;4.04147221461984E15;
WindowsDaaS;8;3;2;9;9719;0.0;0.0;
WindowsDaaS;8;3;3;10;10251;0.0;0.0;
WindowsDaaS;8;3;4;9;8534;0.0;2.0586845764160156E14;
WindowsDaaS;8;3;5;10;8909;5.560286467552185E15;1.2940303051757812E16;
WindowsDaaS;8;3;6;9;7427;NaN;NaN;
WindowsDaaS;8;3;7;10;9112;8.654457777777777E15;1.7849819166666664E16;
WindowsDaaS;8;3;8;9;7723;NaN;NaN;
WindowsDaaS;8;3;9;10;7708;NaN;NaN;
WindowsDaaS;8;3;10;9;7785;NaN;NaN;
WindowsDaaS;8;3;11;8;9221;0.0;0.0;
WindowsDaaS;8;3;12;7;7349;NaN;NaN;
WindowsDaaS;8;3;13;8;7941;NaN;NaN;
WindowsDaaS;8;3;14;9;9455;0.0;7.230234375000002E12;
WindowsDaaS;8;3;15;8;7723;2.567263573333333E9;2.567263573333333E9;
WindowsDaaS;8;3;16;9;9720;0.0;5.660816179199999E10;
WindowsDaaS;8;3;17;8;8331;NaN;NaN;
WindowsDaaS;8;3;18;7;7692;NaN;NaN;
WindowsDaaS;8;3;19;8;8456;NaN;NaN;
WindowsDaaS;8;3;20;9;9860;0.0;1.3400789046220799E13;
WindowsDaaS;8;3;21;8;8394;NaN;NaN;
WindowsDaaS;8;3;22;9;9533;0.0;0.0;
WindowsDaaS;8;3;23;8;9065;1.3501982991974397E14;1.8324119774822397E14;
WindowsDaaS;8;3;24;9;8846;0.0;0.0;
WindowsDaaS;8;4;0;9;9735;3.067780078125E14;2.1815325E14;
WindowsDaaS;8;4;1;10;10234;1.8324873E15;2.74873095E15;
WindowsDaaS;8;4;2;9;9751;0.0;2.9526719444444448E7;
WindowsDaaS;8;4;3;10;10250;7.640463703622421E10;9.605154370268188E9;
WindowsDaaS;8;4;4;9;10172;5.454033508300782E8;9.97886130777995E9;
WindowsDaaS;8;4;5;10;10156;3.6732049927372797E11;5.24491289828352E11;
WindowsDaaS;8;4;6;9;9580;1.1326832748E11;4.661616959999998E10;
WindowsDaaS;8;4;7;10;10110;7.389364869567449E12;1.2473530746332036E12;
WindowsDaaS;8;4;8;9;9486;4.2807066623999996E9;4.8291722035199974E10;
WindowsDaaS;8;4;9;10;10048;4.889536856063999E12;2.64868724736E12;
WindowsDaaS;8;4;10;9;9548;1.00384953372E11;1.77099591034125E11;
WindowsDaaS;8;4;11;10;9954;5.774554799999999E13;7.92510571125E13;
WindowsDaaS;8;4;12;9;9424;1.86852085875E11;2.256345E11;
WindowsDaaS;8;4;13;8;9610;6.6615900000000015E10;2.942178876E11;
WindowsDaaS;8;4;14;7;8986;7.085430625E10;7.085430625E10;
WindowsDaaS;8;4;15;6;8752;8.865653935185188E8;1.3298480902777777E9;
WindowsDaaS;8;4;16;5;8019;2.3560551E7;2.3560551E7;
WindowsDaaS;8;4;17;4;7801;5964480.0;4523520.0;
WindowsDaaS;8;4;18;5;8284;7.051470835500001E8;7.295167151999999E8;
WindowsDaaS;8;4;19;6;8675;0.0;3.6742250159999994E11;
WindowsDaaS;8;4;20;5;8113;1.9854242099999994E8;5.790820612499999E8;
WindowsDaaS;8;4;21;6;8690;2.0474687165624993E9;9.936554830714288E8;
WindowsDaaS;8;4;22;5;8160;2.07226998E7;4.879998899999999E7;
WindowsDaaS;8;4;23;6;9049;8.646748050937498E9;5.13430132359375E9;
WindowsDaaS;8;4;24;5;8129;4829442.75;6099998.624999998;
WindowsDaaS;8;5;0;9;9516;2.4580978500958085E15;1.0170069488881242E15;
WindowsDaaS;8;5;1;10;10297;7.216780708422835E14;7.216780708422835E14;
WindowsDaaS;8;5;2;9;9610;0.0;0.0;
WindowsDaaS;8;5;3;10;10110;2.948764672931963E12;1.9856516374457505E12;
WindowsDaaS;8;5;4;9;9548;2.662016888467598E10;3.46786494946864E11;
WindowsDaaS;8;5;5;8;9314;4.4183081949999994E8;4.4183081949999994E8;
WindowsDaaS;8;5;6;9;9361;NaN;NaN;
WindowsDaaS;8;5;7;8;9283;575285.76;3808788.4800000004;
WindowsDaaS;8;5;8;9;9548;2.641193905777778E9;4.8361704817708343E8;
WindowsDaaS;8;5;9;8;8534;NaN;NaN;
WindowsDaaS;8;5;10;9;9423;0.0;2.5120876987631256E10;
WindowsDaaS;8;5;11;10;10001;3.8984624160299995E10;3.8984624160299995E10;
WindowsDaaS;8;5;12;9;9548;1.7762267249999996E7;1.7762267249999996E7;
WindowsDaaS;8;5;13;8;9237;422911.1249999999;422911.1249999999;
WindowsDaaS;8;5;14;7;8768;473966.1536458332;1734403.6171875;
WindowsDaaS;8;5;15;6;8238;1902888.5400000003;1902888.5400000003;
WindowsDaaS;8;5;16;5;7754;187998.30000000002;187998.30000000002;
WindowsDaaS;8;5;17;4;6834;4028.5350000000003;4028.5350000000003;
WindowsDaaS;8;5;18;5;7551;1906768.2816;1906768.2816;
WindowsDaaS;8;5;19;6;8410;NaN;NaN;
WindowsDaaS;8;5;20;7;8394;NaN;NaN;
WindowsDaaS;8;5;21;8;9220;0.0;0.0;
WindowsDaaS;8;5;22;7;8238;NaN;NaN;
WindowsDaaS;8;5;23;8;8737;NaN;NaN;
WindowsDaaS;8;5;24;7;7863;NaN;NaN;
WindowsDaaS;8;6;0;9;9485;5.3814019763897712E16;7.5979884832310352E16;
WindowsDaaS;8;6;1;10;10203;1.96786261583271322E18;1.14139758730827344E17;
WindowsDaaS;8;6;2;9;9673;8.4137512402944E15;1.04268700064415776E17;
WindowsDaaS;8;6;3;8;9454;2.002951774887624E15;1.1102334498811491E15;
WindowsDaaS;8;6;4;9;9642;1.82169373240722592E17;2.08499455286718784E17;
WindowsDaaS;8;6;5;10;10266;6.3190583849609075E17;2.12451100873685734E18;
WindowsDaaS;8;6;6;9;9892;6.811598262857144E12;2.906281925485714E13;
WindowsDaaS;8;6;7;10;10297;2.848156286976E15;6.942380949503998E15;
WindowsDaaS;8;6;8;9;9782;6.912373011712134E13;7.465302257663253E13;
WindowsDaaS;8;6;9;10;10126;8.010289888043628E13;1.9999807903647E14;
WindowsDaaS;8;6;10;9;9657;1.0543293750000003E14;2.8450157738095254E13;
WindowsDaaS;8;6;11;8;9283;3.49380938671875E8;8.87838620625E8;
WindowsDaaS;8;6;12;9;9564;6.30187852919625E11;7.26933256476451E11;
WindowsDaaS;8;6;13;8;9407;9.971649608730468E8;2.1544883860499997E9;
WindowsDaaS;8;6;14;7;8987;9.0894375E8;9.657527343750001E8;
WindowsDaaS;8;6;15;6;8659;1.1570778413085938E8;1.3774736206054688E8;
WindowsDaaS;8;6;16;7;8955;5.7729919439575195E10;5.7729919439575195E10;
WindowsDaaS;8;6;17;6;8503;1.4903571428571432E9;2.6495238095238094E9;
WindowsDaaS;8;6;18;7;8971;1.5249481481481485E11;2.263594907407408E11;
WindowsDaaS;8;6;19;6;8596;2.6903849142857146E8;4.7081736E8;
WindowsDaaS;8;6;20;7;8878;4.817676190476192E10;8.892E10;
WindowsDaaS;8;6;21;8;9564;1.7752176000000004E13;4.830524081632653E12;
WindowsDaaS;8;6;22;7;9112;6.6302404896000015E10;1.591257717504E11;
WindowsDaaS;8;6;23;8;9517;8.96037489519147E12;8.96037489519147E12;
WindowsDaaS;8;6;24;9;9688;4.9394066609742984E13;6.8129747047921375E13;
WindowsDaaS;8;7;0;7;8783;1.2830448458503357E13;1.3763816511983578E13;
WindowsDaaS;8;7;1;6;8597;1.5742927382987756E11;2.535682532832653E11;
WindowsDaaS;8;7;2;7;8862;1.0731954859446855E14;1.2073449216877711E14;
WindowsDaaS;8;7;3;8;9330;8.256346914816E15;6.407041697564442E15;
WindowsDaaS;8;7;4;9;9720;4.004463421509213E15;3.839817094881046E14;
WindowsDaaS;8;7;5;10;10110;7.823665738077719E13;1.5122667501609792E15;
WindowsDaaS;8;7;6;9;9642;1.254889319862857E13;3.108616798208E13;
WindowsDaaS;8;7;7;8;9361;1.955104904533333E12;2.1921613742079998E12;
WindowsDaaS;8;7;8;7;9049;9.534373888000001E8;1.3175706965333335E9;
WindowsDaaS;8;7;9;8;9392;2.6195566334741852E11;3.944740344877634E11;
WindowsDaaS;8;7;10;9;9610;1.1431492667402117E14;6.432013981076715E13;
WindowsDaaS;8;7;11;8;9423;1.7491918094899878E11;1.0144853531301208E12;
WindowsDaaS;8;7;12;7;9003;1.5710187427489288E11;1.8852224912987146E11;
WindowsDaaS;8;7;13;8;9376;6.372083546049375E12;4.2422206575725303E12;
WindowsDaaS;8;7;14;7;8909;3.8205693844897955E11;6.27811493877551E11;
WindowsDaaS;8;7;15;6;8613;5.715286736007622E11;7.858519262010479E11;
WindowsDaaS;8;7;16;7;8909;1.2322013345334512E13;9.90335989316539E12;
WindowsDaaS;8;7;17;8;9267;2.0902579549984056E14;2.553080618722099E14;
WindowsDaaS;8;7;18;7;8955;1.07455857728404E12;1.053769591648039E12;
WindowsDaaS;8;7;19;6;8519;4.411705665306121E9;5.436058775510203E9;
WindowsDaaS;8;7;20;5;8003;1.87199169609375E8;2.675359189976284E8;
WindowsDaaS;8;7;21;4;7662;240975.0;240975.0;
WindowsDaaS;8;7;22;5;8113;3.440872880859375E7;8.729086477399558E7;
WindowsDaaS;8;7;23;4;7676;1981875.3112792969;1981875.3112792969;
WindowsDaaS;8;7;24;3;7036;3142.857142857143;5447.619047619048;
WindowsDaaS;8;8;0;9;9407;3.7848706020618504E16;7.2162088679538656E16;
WindowsDaaS;8;8;1;10;10094;4.4902859149882048E17;9.7986277045715507E17;
WindowsDaaS;8;8;2;9;9423;9.180245242519506E15;8.979922228356953E15;
WindowsDaaS;8;8;3;10;9876;1.92628621372975552E17;7.786081250453888E16;
WindowsDaaS;8;8;4;9;9502;4.184389098485004E14;8.996287108409748E14;
WindowsDaaS;8;8;5;8;9283;4.1647062363211216E12;4.469666435610165E12;
WindowsDaaS;8;8;6;9;9532;2.6242831642236333E12;2.602992683526228E12;
WindowsDaaS;8;8;7;10;9954;1.6675516685835178E15;8.399045154762312E14;
WindowsDaaS;8;8;8;9;9580;4.730483020031999E13;4.696952831999999E13;
WindowsDaaS;8;8;9;10;9953;8.11692558683002E15;8.075512701182928E15;
WindowsDaaS;8;8;10;9;9689;1.495465315033876E14;2.1795448335006534E14;
WindowsDaaS;8;8;11;10;9860;3.3012876145178905E15;3.5534979558581845E15;
WindowsDaaS;8;8;12;9;9455;6.256045304878303E13;1.9818662665508715E13;
WindowsDaaS;8;8;13;8;9221;1.2924451286385269E11;5.587431764456742E11;
WindowsDaaS;8;8;14;9;9579;2.614987881856542E14;3.8125085957905825E14;
WindowsDaaS;8;8;15;8;9268;6.09886716623768E10;2.062908302088415E10;
WindowsDaaS;8;8;16;7;8877;6.359518197551021E7;1.7789395779918364E8;
WindowsDaaS;8;8;17;6;8597;7922256.307871717;9848706.612244898;
WindowsDaaS;8;8;18;7;9017;3.819016901129062E9;3.4866779052058597E9;
WindowsDaaS;8;8;19;8;9408;4.209279433333334E11;1.1128779822222224E12;
WindowsDaaS;8;8;20;9;9673;2.8207090426666664E13;2.6940268055555555E13;
WindowsDaaS;8;8;21;8;9424;3.621211817602041E12;4.1852173229166655E12;
WindowsDaaS;8;8;22;7;9018;4.925078436213991E10;1.1961735449735449E11;
WindowsDaaS;8;8;23;6;8753;3.518465401785713E8;2.88568712797619E8;
WindowsDaaS;8;8;24;7;8924;6.147076432291665E10;5.9102554823133675E10;
WindowsDaaS;4;3;0;3;6615;682666.6666666665;682666.6666666665;
WindowsDaaS;4;3;1;4;7630;2.3466666666666668E7;3.52E7;
WindowsDaaS;4;3;2;5;7068;2.7862056E9;1.36214496E10;
WindowsDaaS;4;3;3;6;8425;2.64498696E9;2.64498696E9;
WindowsDaaS;4;3;4;7;8940;0.0;6.575005048293282E11;
WindowsDaaS;4;3;5;8;8643;2.22520962077568E12;2.22520962077568E12;
WindowsDaaS;4;3;6;7;8565;0.0;5.830733196287999E11;
WindowsDaaS;4;3;7;8;8581;NaN;NaN;
WindowsDaaS;4;3;8;7;7660;NaN;NaN;
WindowsDaaS;4;3;9;6;7817;NaN;NaN;
WindowsDaaS;4;3;10;5;7536;0.0;0.0;
WindowsDaaS;4;3;11;6;7801;0.0;0.0;
WindowsDaaS;4;3;12;5;7208;NaN;NaN;
WindowsDaaS;4;3;13;4;6865;NaN;NaN;
WindowsDaaS;4;4;0;3;6755;0.0;1046718.75;
WindowsDaaS;4;4;1;4;7318;1.66222546875E8;1.66222546875E8;
WindowsDaaS;4;4;2;3;6771;63916.015625;63916.015625;
WindowsDaaS;4;4;3;4;7052;9853593.75;1.126125E7;
WindowsDaaS;4;4;4;3;6740;2730000.0000000005;2730000.0000000005;
WindowsDaaS;4;4;5;4;7208;7.60032E7;1.2405120000000003E8;
WindowsDaaS;4;4;6;5;7660;5.163510784E8;5.163510784E8;
WindowsDaaS;4;4;7;6;8269;1.4213535061333332E10;1.4213535061333332E10;
WindowsDaaS;4;4;8;5;7707;1.0039583333333336E8;1.129453125E8;
WindowsDaaS;4;4;9;4;6881;426600.0;758400.0;
WindowsDaaS;4;4;10;3;6599;4500.0;4500.0;
WindowsDaaS;4;4;11;4;6631;1625400.0;6192000.0;
WindowsDaaS;4;4;12;5;7474;2.49744E8;2.49744E8;
WindowsDaaS;4;4;13;6;7926;5.0068125E9;1.820448E10;
WindowsDaaS;4;4;14;7;8846;3.291435E10;5.85144E10;
WindowsDaaS;4;4;15;8;9626;0.0;1.2596850000000003E11;
WindowsDaaS;4;4;16;9;9252;0.0;0.0;
WindowsDaaS;4;4;17;8;8488;0.0;0.0;
WindowsDaaS;4;4;18;7;8191;0.0;5.6296627695E9;
WindowsDaaS;4;4;19;6;8082;1.0029716268837889E10;1.0029716268837889E10;
WindowsDaaS;4;4;20;5;7379;2.05183671875E8;2.05183671875E8;
WindowsDaaS;4;4;21;6;8706;7.7325732421875E9;1.822677978515625E10;
WindowsDaaS;4;4;22;7;8300;4.10440918797E12;5.417820128120399E12;
WindowsDaaS;4;4;23;6;8441;1.3715753500270844E11;3.20034248339653E11;
WindowsDaaS;4;4;24;7;8986;2.6463244015224844E13;1.509997604109473E13;
WindowsDaaS;4;5;0;5;8097;6.28425E9;3.31611328125E9;
WindowsDaaS;4;5;1;4;7208;1.8129408E8;6.94543872E8;
WindowsDaaS;4;5;2;5;7224;4.192936000000001E10;5.4508168000000015E10;
WindowsDaaS;4;5;3;6;8332;5.7644349954048E11;9.541133785497599E11;
WindowsDaaS;4;5;4;5;8082;5.147670528E9;5.147670528E9;
WindowsDaaS;4;5;5;6;8721;8.380554276864003E11;8.529006608640001E11;
WindowsDaaS;4;5;6;5;8237;2.6764273535999998E8;3.5685698048E8;
WindowsDaaS;4;5;7;4;7692;9051480.0;9051480.0;
WindowsDaaS;4;5;8;5;8191;1.7161606079999998E9;2.4026248512000003E9;
WindowsDaaS;4;5;9;6;8644;4.466334090240001E10;3.491330439168001E10;
WindowsDaaS;4;5;10;7;8986;3.1472329680000006E11;7.279686691200001E11;
WindowsDaaS;4;5;11;6;8644;2.7000100575E9;2.35560087984375E9;
WindowsDaaS;4;5;12;5;7911;8769667.5;7098030.0;
WindowsDaaS;4;5;13;6;8721;2.0859191894531247E8;2.0859191894531247E8;
WindowsDaaS;4;5;14;5;8144;3.904550507812499E7;3.904550507812499E7;
WindowsDaaS;4;5;15;4;7302;67930.078125;87338.671875;
WindowsDaaS;4;5;16;5;7801;1.2669696000000001E8;1.2669696000000001E8;
WindowsDaaS;4;5;17;6;8612;1.0652300434285713E10;1.105498697142857E10;
WindowsDaaS;4;5;18;5;7224;NaN;NaN;
WindowsDaaS;4;5;19;4;6896;251533.33333333337;251533.33333333337;
WindowsDaaS;4;5;20;5;7348;2.9791608E7;8.9219659375E7;
WindowsDaaS;4;5;21;6;7988;2.2565486592E10;2.3066941849600002E10;
WindowsDaaS;4;5;22;5;7895;4.1142816E7;2.3999976E7;
WindowsDaaS;4;5;23;6;8425;2.495997504E9;6.418279296E9;
WindowsDaaS;4;5;24;7;9127;3.5604435257606255E10;2.6703326443204685E10;
WindowsDaaS;4;6;0;5;8299;1.901592E10;2.4644632320000004E10;
WindowsDaaS;4;6;1;4;7598;3.90245796864E8;8.130120768000001E8;
WindowsDaaS;4;6;2;3;6990;5391684.0;8520192.0;
WindowsDaaS;4;6;3;4;7676;1.0063872E9;1.415232E9;
WindowsDaaS;4;6;4;5;8144;5.2437840000000015E10;5.0340326400000015E10;
WindowsDaaS;4;6;5;6;8487;2.0068798464E11;3.0103197696E11;
WindowsDaaS;4;6;6;5;8300;0.0;5.85928035E9;
WindowsDaaS;4;6;7;4;7224;2.7901335000000006E8;2.7901335000000006E8;
WindowsDaaS;4;6;8;3;7036;4645080.0;4645080.0;
WindowsDaaS;4;6;9;4;7318;3.63002904E8;3.63002904E8;
WindowsDaaS;4;6;10;5;7130;NaN;NaN;
WindowsDaaS;4;7;0;3;7472;3129583.333333333;3397833.333333333;
WindowsDaaS;4;7;1;4;7879;5.710738483333335E8;8.274743516666667E8;
WindowsDaaS;4;7;2;5;8097;3.0636066711249992E10;2.3866609535999996E10;
WindowsDaaS;4;7;3;6;8534;3.1760659251200005E12;1.7018926848E12;
WindowsDaaS;4;7;4;5;8176;2.0652295485937504E10;9.362373953625002E10;
WindowsDaaS;4;7;5;6;8613;5.397003819977343E12;3.024603726117188E12;
WindowsDaaS;4;7;6;7;8861;4.484044686076269E12;3.7367039050635557E12;
WindowsDaaS;4;7;7;8;9111;0.0;1.0473048491426504E15;
WindowsDaaS;4;7;8;7;8753;0.0;0.0;
WindowsDaaS;4;7;9;6;8628;0.0;0.0;
WindowsDaaS;4;7;10;5;8129;8161415.357142856;4.099687714285716E7;
WindowsDaaS;4;7;11;4;7832;303680.57142857154;303680.57142857154;
WindowsDaaS;4;7;12;3;7317;13500.0;16200.0;
WindowsDaaS;4;7;13;4;7910;2.161283657142857E7;2.8058770285714284E7;
WindowsDaaS;4;7;14;3;7442;34560.0;25920.0;
WindowsDaaS;4;7;15;4;7879;1.5396480000000002E7;3.695155200000001E7;
WindowsDaaS;4;7;16;3;7474;956800.0;956800.0;
WindowsDaaS;4;7;17;4;8050;4.2154034464285713E8;4.7330845714285713E8;
WindowsDaaS;4;7;18;5;8332;1.6717730612244894E11;1.6717730612244894E11;
WindowsDaaS;4;7;19;4;7911;4.93695482142857E9;5.47179159375E9;
WindowsDaaS;4;7;20;3;7396;5963067.0;6505164.0;
WindowsDaaS;4;7;21;4;7832;3.1358856375E8;5.9233395375E8;
WindowsDaaS;4;7;22;3;7271;696150.0;856800.0;
WindowsDaaS;4;7;23;4;7879;2.4743848499999994E8;2.68647498E8;
WindowsDaaS;4;7;24;5;8160;4.27821140565E10;6.252770515949999E10;
WindowsDaaS;4;8;0;5;8236;1.6357008289544998E11;2.154437958204E11;
WindowsDaaS;4;8;1;6;8691;5.968323339006695E13;5.968323339006695E13;
WindowsDaaS;4;8;2;5;8315;1.24531875E11;1.24531875E11;
WindowsDaaS;4;8;3;6;8566;4.851554296875E12;1.7301022229003904E12;
WindowsDaaS;4;8;4;7;8893;1.756252032357371E13;4.9119815890009914E13;
WindowsDaaS;4;8;5;8;9252;3.2290033713946945E15;3.388308255036536E15;
WindowsDaaS;4;8;6;9;9470;5.4643229206057968E16;1.3706587940859648E17;
WindowsDaaS;4;8;7;10;10016;2.8561604671232077E18;3.938309132470633E18;
WindowsDaaS;4;8;8;9;9564;4.5928133363762768E16;2.0793804943579824E16;
WindowsDaaS;4;8;9;10;10047;7.4810009542955994E17;1.8300053687675066E19;
WindowsDaaS;4;8;10;9;9549;1.5606770932471424E17;4.7726457868308248E16;
WindowsDaaS;4;8;11;8;9267;1.545796206260995E14;1.9817035299174762E14;
WindowsDaaS;4;8;12;9;9564;2.9879205207824708E16;2.9531417541718484E16;
WindowsDaaS;4;8;13;10;9985;3.3973969919733523E17;8.4980057449218778E17;
WindowsDaaS;4;8;14;9;9533;5.216613010180112E14;9.72275447233196E14;
WindowsDaaS;4;8;15;8;9330;3.710442960322561E12;3.8478667736678403E12;
WindowsDaaS;4;8;16;7;8924;2.4430900150272003E11;2.333804928E11;
WindowsDaaS;4;8;17;6;8628;1.837277866666667E10;4.585845555199999E10;
WindowsDaaS;4;8;18;7;8706;2.644230980689594E13;1.2532144802378908E13;
WindowsDaaS;4;8;19;8;9205;1.854302625E15;1.500291072E15;
WindowsDaaS;4;8;20;7;8706;0.0;9.75582762451172E11;
WindowsDaaS;4;8;21;6;8175;NaN;NaN;
WindowsDaaS;4;8;22;7;8597;NaN;NaN;
WindowsDaaS;4;8;23;6;8457;6.430314703079224E10;8.988697888242188E10;
WindowsDaaS;4;8;24;5;8035;7.245764291390625E9;1.1412078758940233E10;
WindowsDaaS;5;3;0;6;8330;1.109160391111111E10;2.911546026666667E10;
WindowsDaaS;5;3;1;7;8612;0.0;3.2746896E11;
WindowsDaaS;5;3;2;6;8394;1.75385546875E10;1.75385546875E10;
WindowsDaaS;5;3;3;5;8035;2.5218126140625E9;2.5218126140625E9;
WindowsDaaS;5;3;4;6;8050;5.1646722336E10;5.1646722336E10;
WindowsDaaS;5;3;5;5;7052;NaN;NaN;
WindowsDaaS;5;3;6;4;6709;6019200.0;6019200.0;
WindowsDaaS;5;3;7;3;6507;75240.0;75240.0;
WindowsDaaS;5;3;8;4;7489;0.0;0.0;
WindowsDaaS;5;3;9;3;6803;0.0;0.0;
WindowsDaaS;5;3;10;4;7395;0.0;2.6507264E7;
WindowsDaaS;5;3;11;3;6865;19008.0;19008.0;
WindowsDaaS;5;4;0;4;6989;5.7558251953125E7;6.139546875E7;
WindowsDaaS;5;4;1;3;7021;467775.0;467775.0;
WindowsDaaS;5;4;2;4;7505;1.556465625E7;2.2914632812499996E7;
WindowsDaaS;5;4;3;3;7146;220834.1145833333;220834.1145833333;
WindowsDaaS;5;4;4;4;7988;2.560608618750001E7;2.1273968624999996E7;
WindowsDaaS;5;4;5;3;7364;209247.15000000002;306001.0800000001;
WindowsDaaS;5;4;6;4;7630;9.482812416000001E7;1.3038867072000001E8;
WindowsDaaS;5;4;7;3;6881;454764.40625;550504.28125;
WindowsDaaS;5;4;8;4;7052;5775146.666666666;5775146.666666666;
WindowsDaaS;5;4;9;5;7957;7.8232752E8;9.5617808E8;
WindowsDaaS;5;4;10;6;8425;9.984947570393555E9;9.984947570393555E9;
WindowsDaaS;5;4;11;5;7598;9.5628379275E8;9.5628379275E8;
WindowsDaaS;5;4;12;4;6834;2189187.0;2189187.0;
WindowsDaaS;5;4;13;5;7988;0.0;1.1104625E9;
WindowsDaaS;5;4;14;4;7504;8697691.406250004;8697691.406250004;
WindowsDaaS;5;4;15;3;6787;0.0;0.0;
WindowsDaaS;5;4;16;4;6725;0.0;0.0;
WindowsDaaS;5;4;17;5;8269;0.0;0.0;
WindowsDaaS;5;4;18;4;7567;0.0;0.0;
WindowsDaaS;5;4;19;5;7660;0.0;0.0;
WindowsDaaS;5;4;20;6;8394;0.0;0.0;
WindowsDaaS;5;4;21;7;8799;0.0;0.0;
WindowsDaaS;5;4;22;6;8503;2304038.0160000003;1.2695719680000002E7;
WindowsDaaS;5;4;23;7;8253;NaN;NaN;
WindowsDaaS;5;4;24;8;9517;4.581293840101125E10;4.581293840101125E10;
WindowsDaaS;5;5;0;6;8658;6.6686004E11;6.87802752E11;
WindowsDaaS;5;5;1;7;8987;2.79006525E12;8.589784218749999E12;
WindowsDaaS;5;5;2;6;8628;0.0;6.6952927641600006E10;
WindowsDaaS;5;5;3;7;8955;5.8915607385600016E13;6.1756830735599984E13;
WindowsDaaS;5;5;4;8;9392;6.916765042387199E14;1.4484999869142598E15;
WindowsDaaS;5;5;5;9;9657;1.922059391279196E16;2.4415349024357348E16;
WindowsDaaS;5;5;6;10;10079;1.33297840224409792E17;1.33297840224409792E17;
WindowsDaaS;5;5;7;9;9580;2.45187386231004E13;2.7877023301530375E13;
WindowsDaaS;5;5;8;10;9969;4.978216872246625E15;5.364282670502488E15;
WindowsDaaS;5;5;9;9;9548;2.023674267250945E13;1.827510910138368E13;
WindowsDaaS;5;5;10;8;9174;2.279911806293333E12;2.96015101952E12;
WindowsDaaS;5;5;11;9;9470;2.7174090209927403E14;3.167849103276863E14;
WindowsDaaS;5;5;12;10;9876;0.0;0.0;
WindowsDaaS;5;5;13;9;9424;2.9254516409443477E13;5.103644118979145E13;
WindowsDaaS;5;5;14;8;9236;1.8094831593062393E11;1.8094831593062393E11;
WindowsDaaS;5;5;15;9;9517;3.779374555437464E13;6.479862491289601E12;
WindowsDaaS;5;5;16;10;10063;1.638473859457819E14;1.9110352639834605E13;
WindowsDaaS;5;5;17;9;9736;7.201125129104158E12;3.6710281197926805E13;
WindowsDaaS;5;5;18;8;9361;1.7034023314285712E11;1.739314517333333E11;
WindowsDaaS;5;5;19;9;9736;1.154956408711389E13;1.0296998215905186E13;
WindowsDaaS;5;5;20;8;9470;7.70766077952E11;7.430512320000001E11;
WindowsDaaS;5;5;21;9;9783;2.583109431955449E13;2.583109431955449E13;
WindowsDaaS;5;5;22;10;10109;1.0487003008204798E14;2.4408606511831447E14;
WindowsDaaS;5;5;23;9;9829;0.0;0.0;
WindowsDaaS;5;5;24;8;9548;4.99221854208E10;4.2761629532159996E10;
WindowsDaaS;5;6;0;6;8721;2.652942290044922E12;1.7863487731933594E12;
WindowsDaaS;5;6;1;7;8939;6.280834559999998E13;3.3162806476799992E13;
WindowsDaaS;5;6;2;8;9471;4.2987055784881375E14;1.474461500771443E15;
WindowsDaaS;5;6;3;7;9049;5.28903648E14;4.5700200000000006E14;
WindowsDaaS;5;6;4;8;9579;4.162231639902832E14;2.1800544640254438E14;
WindowsDaaS;5;6;5;9;9782;2.105504147501808E15;6.354465736151379E15;
